Practice_Code,Practice_Name,LA_CODE,GOR10CD,Age_Band,PSEEN_TOTAL
V24148,MHT Solutions Ltd,E06000055,E12000006,ADULT_24_months,73
V24148,MHT Solutions Ltd,E06000055,E12000006,CHILD_12_months,245
V24243,MR DL MODHA,E09000018,E12000007,ADULT_24_months,910
V24243,MR DL MODHA,E09000018,E12000007,CHILD_12_months,233
V24275,Smilesgoms Limited,E06000047,E12000001,ADULT_24_months,291
V24275,Smilesgoms Limited,E06000047,E12000001,CHILD_12_months,15
V24375,"Mr O Adelstone, Mr M Patel and Ms P Patel",E10000030,E12000008,ADULT_24_months,1789
V24375,"Mr O Adelstone, Mr M Patel and Ms P Patel",E10000030,E12000008,CHILD_12_months,946
V24470,Mr Manish Patel & Mrs Preeti Patel,E10000030,E12000008,ADULT_24_months,3628
V24470,Mr Manish Patel & Mrs Preeti Patel,E10000030,E12000008,CHILD_12_months,1705
V24481,Nationwide Healthcare Providers Ltd,E10000024,E12000004,ADULT_24_months,11939
V24481,Nationwide Healthcare Providers Ltd,E10000024,E12000004,CHILD_12_months,3809
V24513,The Cottage Dental Surgery,E10000034,E12000005,ADULT_24_months,2780
V24513,The Cottage Dental Surgery,E10000034,E12000005,CHILD_12_months,545
V24657,Haricovert Limited,E10000023,E12000003,ADULT_24_months,43
V24657,Haricovert Limited,E10000023,E12000003,CHILD_12_months,72
V24657,MR DF SCHUTH,E10000023,E12000003,ADULT_24_months,2
V24805,Gul Consultants Limited,E06000004,E12000001,ADULT_24_months,505
V24805,Gul Consultants Limited,E06000004,E12000001,CHILD_12_months,4
V24819,Dr G Kataria,E09000015,E12000007,ADULT_24_months,1092
V24828,Dentapol Ltd,E06000028,E12000009,ADULT_24_months,4944
V24828,Dentapol Ltd,E06000028,E12000009,CHILD_12_months,1231
V24874,MISS K PATEL,E09000015,E12000007,ADULT_24_months,3993
V24874,MISS K PATEL,E09000015,E12000007,CHILD_12_months,1552
V24892,IQ Orthodontics Ltd,E10000030,E12000008,ADULT_24_months,76
V24892,IQ Orthodontics Ltd,E10000030,E12000008,CHILD_12_months,513
V24941,Gul Consultants Limited,E06000004,E12000001,ADULT_24_months,1162
V24941,Gul Consultants Limited,E06000004,E12000001,CHILD_12_months,1077
V24999,B & M Dental Care Ltd,E10000008,E12000009,ADULT_24_months,59
V24999,B & M Dental Care Ltd,E10000008,E12000009,CHILD_12_months,438
V25011,The Leeds Dental Team Limited,E08000035,E12000003,ADULT_24_months,3383
V25011,The Leeds Dental Team Limited,E08000035,E12000003,CHILD_12_months,739
V25019,Ortho-Tek Limited,E06000040,E12000008,ADULT_24_months,46
V25019,Ortho-Tek Limited,E06000040,E12000008,CHILD_12_months,127
V25062,Brighouse Dental Team Ltd,E08000033,E12000003,ADULT_24_months,810
V25062,Brighouse Dental Team Ltd,E08000033,E12000003,CHILD_12_months,329
V25079,Nadeem Rathore,E06000056,E12000006,ADULT_24_months,1792
V25079,Nadeem Rathore,E06000056,E12000006,CHILD_12_months,663
V25103,Gabokun Dental Care Ltd,E09000028,E12000007,ADULT_24_months,4377
V25103,Gabokun Dental Care Ltd,E09000028,E12000007,CHILD_12_months,1230
V25140,Smile Creations Innovations Limited,E06000056,E12000006,ADULT_24_months,2
V25140,Smile Creations Innovations Limited,E06000056,E12000006,CHILD_12_months,70
V25154,MR A SMITH,E10000019,E12000004,ADULT_24_months,8673
V25154,MR A SMITH,E10000019,E12000004,CHILD_12_months,2265
V25213,MS S MESTRY,E10000034,E12000005,ADULT_24_months,2590
V25213,MS S MESTRY,E10000034,E12000005,CHILD_12_months,1055
V25272,Alliance Dental Care Ltd,E10000008,E12000009,ADULT_24_months,7778
V25272,Alliance Dental Care Ltd,E10000008,E12000009,CHILD_12_months,2005
V25340,E Kent Salaried Primary Care Dental,E10000016,E12000008,ADULT_24_months,3768
V25340,E Kent Salaried Primary Care Dental,E10000016,E12000008,CHILD_12_months,907
V25380,Fisherton House Partnership,E06000054,E12000009,ADULT_24_months,4583
V25380,Fisherton House Partnership,E06000054,E12000009,CHILD_12_months,1598
V25395,IDH Limited,E06000055,E12000006,ADULT_24_months,7341
V25395,IDH Limited,E06000055,E12000006,CHILD_12_months,1989
V25396,MR GG ERICS,E06000052,E12000009,ADULT_24_months,1156
V25396,MR GG ERICS,E06000052,E12000009,CHILD_12_months,312
V25432,Herts Community NHS Trust,E10000015,E12000006,ADULT_24_months,26
V25436,MR RK SIVASUBRAMANIAN,E06000056,E12000006,ADULT_24_months,4786
V25436,MR RK SIVASUBRAMANIAN,E06000056,E12000006,CHILD_12_months,884
V25449,MR JK KOTECHA,E09000015,E12000007,ADULT_24_months,4359
V25449,MR JK KOTECHA,E09000015,E12000007,CHILD_12_months,2244
V25474,Your Dentist Limited,E06000023,E12000009,ADULT_24_months,496
V25474,Your Dentist Limited,E06000023,E12000009,CHILD_12_months,252
V25576,Wakefield PCT Dental Service,E08000036,E12000003,ADULT_24_months,114
V25576,Wakefield PCT Dental Service,E08000036,E12000003,CHILD_12_months,59
V25604,Sedbergh Dental Practice,E10000006,E12000002,ADULT_24_months,2393
V25604,Sedbergh Dental Practice,E10000006,E12000002,CHILD_12_months,762
V25662,NORTH LAINES DENTAL PRACTICE,E06000043,E12000008,ADULT_24_months,5815
V25662,NORTH LAINES DENTAL PRACTICE,E06000043,E12000008,CHILD_12_months,1405
V25727,MR AL DAVEY AND MR N OROLLOGA,E10000025,E12000008,ADULT_24_months,31
V25727,MR AL DAVEY AND MR N OROLLOGA,E10000025,E12000008,CHILD_12_months,64
V25813,MR S DITTA,E10000012,E12000006,ADULT_24_months,2533
V25813,MR S DITTA,E10000012,E12000006,CHILD_12_months,551
V25891,MR K AMIRAZODY,E10000011,E12000008,ADULT_24_months,4056
V25891,MR K AMIRAZODY,E10000011,E12000008,CHILD_12_months,952
V25895,SMILEZONE Ltd,E06000016,E12000004,ADULT_24_months,888
V25895,SMILEZONE Ltd,E06000016,E12000004,CHILD_12_months,500
V25977,Whittington Health OOHUDS,E09000014,E12000007,ADULT_24_months,56
V26187,MR S KAPOOR,E09000018,E12000007,ADULT_24_months,499
V26187,MR S KAPOOR,E09000018,E12000007,CHILD_12_months,3
V26187,SK Dental Staines Road Dental Practice Partnership,E09000018,E12000007,ADULT_24_months,3658
V26187,SK Dental Staines Road Dental Practice Partnership,E09000018,E12000007,CHILD_12_months,1954
V26355,Hadley Dental Practice,E06000020,E12000005,ADULT_24_months,2588
V26355,Hadley Dental Practice,E06000020,E12000005,CHILD_12_months,892
V26395,Ravat & Ray Dental Care Bolton,E08000001,E12000002,ADULT_24_months,863
V26395,Ravat & Ray Dental Care Bolton,E08000001,E12000002,CHILD_12_months,330
V26452,Green Dental Partnership,E10000006,E12000002,ADULT_24_months,69
V26452,Green Dental Partnership,E10000006,E12000002,CHILD_12_months,620
V26454,MR R MAYOR,E09000004,E12000007,ADULT_24_months,925
V26454,MR R MAYOR,E09000004,E12000007,CHILD_12_months,200
V26493,Watersedge Blue Ltd,E10000027,E12000009,ADULT_24_months,4115
V26493,Watersedge Blue Ltd,E10000027,E12000009,CHILD_12_months,1393
V26537,"M60 Dental Care, Mrs D Doyle",E08000004,E12000002,ADULT_24_months,6109
V26537,"M60 Dental Care, Mrs D Doyle",E08000004,E12000002,CHILD_12_months,2394
V26618,Parish Vaid & Snehal Radia & Sanjay Shah,E10000020,E12000006,ADULT_24_months,4205
V26618,Parish Vaid & Snehal Radia & Sanjay Shah,E10000020,E12000006,CHILD_12_months,1163
V26685,Feltham Dental Care,E09000018,E12000007,ADULT_24_months,3599
V26685,Feltham Dental Care,E09000018,E12000007,CHILD_12_months,1339
V26746,MR AH GHAURI,E09000013,E12000007,ADULT_24_months,7699
V26746,MR AH GHAURI,E09000013,E12000007,CHILD_12_months,1433
V26782,MR CW LEWIS,E10000021,E12000004,ADULT_24_months,32
V26782,MR CW LEWIS,E10000021,E12000004,CHILD_12_months,221
V26831,Dental Access Centre,E06000051,E12000005,ADULT_24_months,2802
V26831,Dental Access Centre,E06000051,E12000005,CHILD_12_months,112
V26850,Highland Dental Care Ltd,E10000008,E12000009,ADULT_24_months,179
V26850,Highland Dental Care Ltd,E10000008,E12000009,CHILD_12_months,552
V26861,MR C PATEL,E09000020,E12000007,ADULT_24_months,1570
V26861,MR C PATEL,E09000020,E12000007,CHILD_12_months,346
V27005,MRS R SREENIVASAN,E06000051,E12000005,ADULT_24_months,1659
V27005,MRS R SREENIVASAN,E06000051,E12000005,CHILD_12_months,33
V27041,Tricon House Dental Practice,E10000016,E12000008,ADULT_24_months,2310
V27041,Tricon House Dental Practice,E10000016,E12000008,CHILD_12_months,885
V27349,MISS JM HAYES,E06000023,E12000009,ADULT_24_months,7
V27349,MISS JM HAYES,E06000023,E12000009,CHILD_12_months,1
V27472,MS V DHARMAR,E08000035,E12000003,ADULT_24_months,1935
V27472,MS V DHARMAR,E08000035,E12000003,CHILD_12_months,500
V27491,Primecare Oral Health Services Ltd,E08000028,E12000005,ADULT_24_months,0
V27844,MR BM SILVA,E10000011,E12000008,ADULT_24_months,2380
V27844,MR BM SILVA,E10000011,E12000008,CHILD_12_months,642
V27961,J Walker & A Dunn,E08000012,E12000002,ADULT_24_months,2005
V27961,J Walker & A Dunn,E08000012,E12000002,CHILD_12_months,436
V28008,Pontesbury Dental Practice,E06000051,E12000005,ADULT_24_months,3755
V28008,Pontesbury Dental Practice,E06000051,E12000005,CHILD_12_months,947
V28051,Petrie Tucker & Partners Ltd,E10000012,E12000006,ADULT_24_months,10743
V28051,Petrie Tucker & Partners Ltd,E10000012,E12000006,CHILD_12_months,2247
V28076,IDH Limited,E10000013,E12000009,ADULT_24_months,10035
V28076,IDH Limited,E10000013,E12000009,CHILD_12_months,2321
V28141,Noahs Ark (Fowey) Ltd,E06000052,E12000009,ADULT_24_months,2580
V28141,Noahs Ark (Fowey) Ltd,E06000052,E12000009,CHILD_12_months,619
V28149,MISS H KHAK-SERESHT,E09000028,E12000007,ADULT_24_months,4380
V28149,MISS H KHAK-SERESHT,E09000028,E12000007,CHILD_12_months,963
V28182,Xeon Smiles UK Ltd,E08000031,E12000005,ADULT_24_months,3471
V28182,Xeon Smiles UK Ltd,E08000031,E12000005,CHILD_12_months,1226
V28213,MR A KAKAY AFSHARY,E10000031,E12000005,ADULT_24_months,3375
V28213,MR A KAKAY AFSHARY,E10000031,E12000005,CHILD_12_months,1188
V28409,"Park House Dental Practice, Ramsbottom",E08000002,E12000002,ADULT_24_months,1927
V28409,"Park House Dental Practice, Ramsbottom",E08000002,E12000002,CHILD_12_months,662
V28473,Petrie Tucker & Partners Ltd,E08000003,E12000002,ADULT_24_months,6500
V28473,Petrie Tucker & Partners Ltd,E08000003,E12000002,CHILD_12_months,721
V28499,MISS A AGARWAL,E09000030,E12000007,ADULT_24_months,1241
V28499,MISS A AGARWAL,E09000030,E12000007,CHILD_12_months,362
V28530,Family Dental Centre Partnership,E08000025,E12000005,ADULT_24_months,5689
V28530,Family Dental Centre Partnership,E08000025,E12000005,CHILD_12_months,1737
V28530,MR IW JAYAWEERA,E08000025,E12000005,ADULT_24_months,0
V28579,BCHC - Birmingham Out of Hours,E08000025,E12000005,ADULT_24_months,1107
V28579,BCHC - Birmingham Out of Hours,E08000025,E12000005,CHILD_12_months,44
V28579,BCHC - Restorative,E08000025,E12000005,ADULT_24_months,20
V28579,BCHC - Restorative,E08000025,E12000005,CHILD_12_months,1
V28581,BCHC - Salaried GDPs,E08000025,E12000005,ADULT_24_months,629
V28581,BCHC - Salaried GDPs,E08000025,E12000005,CHILD_12_months,342
V28699,Freedom Dental Adswood,E08000007,E12000002,ADULT_24_months,805
V28699,Freedom Dental Adswood,E08000007,E12000002,CHILD_12_months,214
V28732,SOLIHULL PDS,E08000029,E12000005,ADULT_24_months,1020
V28732,SOLIHULL PDS,E08000029,E12000005,CHILD_12_months,370
V28784,First Choice Dental Limited,E10000030,E12000008,ADULT_24_months,28
V28784,IDH Limited,E10000030,E12000008,ADULT_24_months,3769
V28784,IDH Limited,E10000030,E12000008,CHILD_12_months,944
V28837,"Seedat, Ahmed and Hashmi",E08000009,E12000002,ADULT_24_months,4430
V28837,"Seedat, Ahmed and Hashmi",E08000009,E12000002,CHILD_12_months,1353
V28868,Canberra Dental,E09000013,E12000007,ADULT_24_months,2315
V28868,Canberra Dental,E09000013,E12000007,CHILD_12_months,902
V28868,MR AF RAI,E09000013,E12000007,ADULT_24_months,221
V28869,Highstreet Medical Dental,E06000035,E12000008,ADULT_24_months,645
V28869,Highstreet Medical Dental,E06000035,E12000008,CHILD_12_months,695
V28890,Cosmo Clinic Ltd.,E09000012,E12000007,ADULT_24_months,4005
V28890,Cosmo Clinic Ltd.,E09000012,E12000007,CHILD_12_months,1163
V28893,MISS R FATHI SAFFAR,E10000016,E12000008,ADULT_24_months,4637
V28893,MISS R FATHI SAFFAR,E10000016,E12000008,CHILD_12_months,1365
V28968,Acacia Dental Practice Limited,E06000019,E12000005,ADULT_24_months,1079
V28968,Acacia Dental Practice Limited,E06000019,E12000005,CHILD_12_months,288
V28968,Mrs Tait and Mr Parsons,E06000019,E12000005,ADULT_24_months,579
V28968,Mrs Tait and Mr Parsons,E06000019,E12000005,CHILD_12_months,151
V28991,MR DI PETRUCCI,E08000032,E12000003,ADULT_24_months,189
V28991,MR DI PETRUCCI,E08000032,E12000003,CHILD_12_months,329
V28994,Dr K A Fagher & Dr A Surti,E10000029,E12000006,ADULT_24_months,2482
V28994,Dr K A Fagher & Dr A Surti,E10000029,E12000006,CHILD_12_months,666
V28994,Dr K.A Fagher & Dr A. Surti,E10000029,E12000006,ADULT_24_months,3292
V28994,Dr K.A Fagher & Dr A. Surti,E10000029,E12000006,CHILD_12_months,646
V29023,Mr M. H. Bhatt & Mr D. G. Jani,E09000005,E12000007,ADULT_24_months,2916
V29023,Mr M. H. Bhatt & Mr D. G. Jani,E09000005,E12000007,CHILD_12_months,785
V29028,The Liverpool Brace Place Limited,E08000012,E12000002,ADULT_24_months,92
V29028,The Liverpool Brace Place Limited,E08000012,E12000002,CHILD_12_months,188
V29047,Mr A Fenn & Mrs J Calveley (T/As BW Partnership).,E10000019,E12000004,ADULT_24_months,5147
V29047,Mr A Fenn & Mrs J Calveley (T/As BW Partnership).,E10000019,E12000004,CHILD_12_months,1126
V29070,Titchfield Park Dental Clinic Limited,E10000024,E12000004,ADULT_24_months,153
V29070,Titchfield Park Dental Clinic Limited,E10000024,E12000004,CHILD_12_months,937
V29084,MR BR DAVIES,E06000023,E12000009,ADULT_24_months,12
V29084,OASIS DENTAL CARE LTD,E06000023,E12000009,ADULT_24_months,108
V29084,OASIS DENTAL CARE LTD,E06000023,E12000009,CHILD_12_months,169
V29185,Ben Pearson Limited,E10000008,E12000009,ADULT_24_months,1782
V29185,Ben Pearson Limited,E10000008,E12000009,CHILD_12_months,543
V29281,MR VB SHAH,E10000015,E12000006,ADULT_24_months,2222
V29281,MR VB SHAH,E10000015,E12000006,CHILD_12_months,865
V29363,Kings Dental Centre,E08000005,E12000002,ADULT_24_months,37
V29363,Kings Dental Centre,E08000005,E12000002,CHILD_12_months,64
V29363,Urgent Dental Care Ltd,E08000005,E12000002,ADULT_24_months,7088
V29363,Urgent Dental Care Ltd,E08000005,E12000002,CHILD_12_months,3102
V29381,MR RS PATEL,E09000011,E12000007,ADULT_24_months,1904
V29381,MR RS PATEL,E09000011,E12000007,CHILD_12_months,2022
V29441,MR NJ GIBB,E10000031,E12000005,ADULT_24_months,13689
V29441,MR NJ GIBB,E10000031,E12000005,CHILD_12_months,4288
V29548,MR PB GARBUTT,E10000028,E12000005,ADULT_24_months,318
V29548,MR PB GARBUTT,E10000028,E12000005,CHILD_12_months,413
V29572,Facial Aesthetics Dental Centre Ltd,E10000002,E12000008,ADULT_24_months,5149
V29572,Facial Aesthetics Dental Centre Ltd,E10000002,E12000008,CHILD_12_months,1766
V29638,MR K KHOSRAVANI,E09000005,E12000007,ADULT_24_months,701
V29638,MR K KHOSRAVANI,E09000005,E12000007,CHILD_12_months,69
V29723,Dr Patrycja Drozdziel,E06000029,E12000009,ADULT_24_months,6328
V29723,Dr Patrycja Drozdziel,E06000029,E12000009,CHILD_12_months,1771
V29796,SCA Trafalgar Dental Services Ltd,E06000044,E12000008,ADULT_24_months,5688
V29796,SCA Trafalgar Dental Services Ltd,E06000044,E12000008,CHILD_12_months,1361
V29805,MR TM KATCHI,E10000015,E12000006,ADULT_24_months,4052
V29805,MR TM KATCHI,E10000015,E12000006,CHILD_12_months,871
V29825,Bridgewater Community Healthcare NHS Foundation Trust,E06000050,E12000002,ADULT_24_months,834
V29825,Bridgewater Community Healthcare NHS Foundation Trust,E06000050,E12000002,CHILD_12_months,1
V29825,REVIVE DENTAL CARE LIMITED,E06000050,E12000002,ADULT_24_months,394
V29825,REVIVE DENTAL CARE LIMITED,E06000050,E12000002,CHILD_12_months,16
V29825,Wirral Community NHS Trust,E06000050,E12000002,ADULT_24_months,307
V29825,Wirral Community NHS Trust,E06000050,E12000002,CHILD_12_months,294
V29827,Bridgewater Community Healthcare NHS Foundation Trust,E06000049,E12000002,ADULT_24_months,0
V29840,The Smile Works Ltd,E06000020,E12000005,ADULT_24_months,791
V29840,The Smile Works Ltd,E06000020,E12000005,CHILD_12_months,22
V29840,The Smileworks Ltd,E06000020,E12000005,ADULT_24_months,3769
V29840,The Smileworks Ltd,E06000020,E12000005,CHILD_12_months,1139
V29841,MR A PATEL,E09000021,E12000007,ADULT_24_months,2950
V29841,MR A PATEL,E09000021,E12000007,CHILD_12_months,1011
V29849,MR AP JEFFREY,E06000049,E12000002,ADULT_24_months,4
V29849,MR AP JEFFREY,E06000049,E12000002,CHILD_12_months,0
V29877,Windmill (Heaton) Orthodontics Ltd,E08000021,E12000001,ADULT_24_months,93
V29877,Windmill (Heaton) Orthodontics Ltd,E08000021,E12000001,CHILD_12_months,488
V29890,MRS A LEE,E09000003,E12000007,ADULT_24_months,2692
V29890,MRS A LEE,E09000003,E12000007,CHILD_12_months,1067
V29933,Ravat & Ray Dental Care,E10000017,E12000002,ADULT_24_months,7906
V29933,Ravat & Ray Dental Care,E10000017,E12000002,CHILD_12_months,1713
V29953,REVIVE DENTAL CARE LIMITED,E06000006,E12000002,ADULT_24_months,271
V29953,REVIVE DENTAL CARE LIMITED,E06000006,E12000002,CHILD_12_months,12
V29967,Sheffield Teaching Hospital NHS FT,E08000019,E12000003,ADULT_24_months,322
V29967,Sheffield Teaching Hospital NHS FT,E08000019,E12000003,CHILD_12_months,3
V29968,Whitecross Dental Care Limited,E08000016,E12000003,ADULT_24_months,8652
V29968,Whitecross Dental Care Limited,E08000016,E12000003,CHILD_12_months,2433
V29986,MR AR PATEL,E09000011,E12000007,ADULT_24_months,6584
V29986,MR AR PATEL,E09000011,E12000007,CHILD_12_months,2409
V30022,FairField Dental Surgery,E08000014,E12000002,ADULT_24_months,2607
V30022,FairField Dental Surgery,E08000014,E12000002,CHILD_12_months,436
V30055,Mr I Razaq,E10000019,E12000004,ADULT_24_months,2876
V30055,Mr I Razaq,E10000019,E12000004,CHILD_12_months,839
V30174,MR MR MANBAJOOD,E09000012,E12000007,ADULT_24_months,2553
V30174,MR MR MANBAJOOD,E09000012,E12000007,CHILD_12_months,47
V30186,Ark G Surgeries Ltd,E09000004,E12000007,ADULT_24_months,2720
V30186,Ark G Surgeries Ltd,E09000004,E12000007,CHILD_12_months,999
V30232,Angle House Orthodontics Ltd.,E09000019,E12000007,ADULT_24_months,32
V30232,Angle House Orthodontics Ltd.,E09000019,E12000007,CHILD_12_months,268
V30334,MR TR JOHNSON,E10000008,E12000009,ADULT_24_months,1578
V30334,MR TR JOHNSON,E10000008,E12000009,CHILD_12_months,1161
V30361,G.k.A (1996) Ltd,E08000010,E12000002,ADULT_24_months,6815
V30361,G.k.A (1996) Ltd,E08000010,E12000002,CHILD_12_months,1738
V30385,Michael Fahami LTD,E06000041,E12000008,ADULT_24_months,4802
V30385,Michael Fahami LTD,E06000041,E12000008,CHILD_12_months,1736
V30405,Castlenau Dentists,E09000027,E12000007,ADULT_24_months,4725
V30405,Castlenau Dentists,E09000027,E12000007,CHILD_12_months,1367
V30441,MR MA HYDER,E06000057,E12000001,ADULT_24_months,1151
V30441,MR MA HYDER,E06000057,E12000001,CHILD_12_months,221
V30521,MR D DRISCOLL,E10000012,E12000006,ADULT_24_months,96
V30521,MR D DRISCOLL,E10000012,E12000006,CHILD_12_months,276
V30577,Rodericks Dental Limited,E10000021,E12000004,ADULT_24_months,11363
V30577,Rodericks Dental Limited,E10000021,E12000004,CHILD_12_months,3556
V30698,MR S SRI RANGANATHAN,E09000032,E12000007,ADULT_24_months,3695
V30698,MR S SRI RANGANATHAN,E09000032,E12000007,CHILD_12_months,663
V30785,Community Dental Services CIC,E10000029,E12000006,ADULT_24_months,503
V30786,Community Dental Services CIC,E10000029,E12000006,ADULT_24_months,500
V30795,Community Dental Service,E09000009,E12000007,ADULT_24_months,568
V30795,Community Dental Service,E09000009,E12000007,CHILD_12_months,1252
V30836,OASIS DENTAL CARE LTD,E10000013,E12000009,ADULT_24_months,2628
